78,DB04930,InChIKey=RLLPVAHGXHCWKJ-UHFFFAOYSA-N,Permethrin
79,DB00701,InChIKey=YMARZQAQMVYCKC-OEMFJLHTSA-N,Amprenavir
80,DB00422,InChIKey=DUGOZIWVEXMGBE-UHFFFAOYSA-N,Methylphenidate
81,DB01578,InChIKey=BAQCROVBDNBEEB-UBYUBLNFSA-N,Metrizamide
82,DB08991,InChIKey=RHAXSHUQNIEUEY-UHFFFAOYSA-N,Epirizole
83,DB00877,InChIKey=QFJCIRLUMZQUOT-KLHQEZAJSA-N,Sirolimus
84,DB01229,InChIKey=RCINICONZNJXQF-MZXODVADSA-N,Paclitaxel
85,DB00507,InChIKey=YQNQNVDNTFHQSW-UHFFFAOYSA-N,Nitazoxanide
86,DB00829,InChIKey=AAOVKJBEBIDNHE-UHFFFAOYSA-N,Diazepam
87,DB00714,InChIKey=VMWNQDUVQKEIOC-CYBMUJFWSA-N,Apomorphine
88,DB00602,InChIKey=SPBDXSGPUHCETR-CVSKBELMSA-N,Ivermectin
89,DB00410,InChIKey=MINDHVHHQZYEEK-HBBNESRFSA-N,Mupirocin
90,DB00689,InChIKey=FUBBGQLTSCSAON-PBFPGSCMSA-N,Cephaloglycin
91,DB00868,InChIKey=MAFMQEKGGFWBAB-UHFFFAOYSA-N,Benzonatate
92,DB00554,InChIKey=QYSPLQLAKJAUJT-UHFFFAOYSA-N,Piroxicam
93,DB00731,InChIKey=OELFLUMRDSZNSF-YJEKIOLLSA-N,Nateglinide
94,DB00512,InChIKey=MYPYJXKWCTUITO-LYRMYLQWSA-N,Vancomycin
95,DB01086,InChIKey=BLFLLBZGZJTVJG-UHFFFAOYSA-N,Benzocaine
96,DB00693,InChIKey=GNBHRKFJIUUOQI-UHFFFAOYSA-N,Fluorescein
97,DB00995,InChIKey=AUJRCFUBUPVWSZ-XTZHGVARSA-M,Auranofin
98,DB00448,InChIKey=MJIHNNLFOKEZEW-UHFFFAOYSA-N,Lansoprazole
99,DB00611,InChIKey=IFKLAQQSCNILHL-QHAWAJNXSA-N,Butorphanol
100,DB01228,InChIKey=PJWPNDMDCLXCOM-UHFFFAOYSA-N,Encainide
101,DB01149,InChIKey=VRBKIVRKKCLPHA-UHFFFAOYSA-N,Nefazodone
102,DB00245,InChIKey=GIJXKZJWITVLHI-PMOLBWCYSA-N,Benzatropine
103,DB00352,InChIKey=WYWHKKSPHMUBEB-UHFFFAOYSA-N,Tioguanine
104,DB00879,InChIKey=XQSPYNMVSIKCOC-NTSWFWBYSA-N,Emtricitabine
105,DB01008,InChIKey=COVZYZSDYWQREU-UHFFFAOYSA-N,Busulfan
106,DB08905,InChIKey=OSVMTWJCGUFAOD-KZQROQTASA-N,Formestane
107,DB00923,InChIKey=SLAYUXIURFNXPG-CRAIPNDOSA-N,Ceforanide
108,DB01080,InChIKey=PJDFLNIOAUIZSL-UHFFFAOYSA-N,Vigabatrin
109,DB08795,InChIKey=ODFHGIPNGIAMDK-NJBDSQKTSA-N,Azidocillin
110,DB00614,InChIKey=PLHJDBGFXBMTGZ-WEVVVXLNSA-N,Furazolidone
111,DB01143,InChIKey=JKOQGQFVAUAYPM-UHFFFAOYSA-N,Amifostine
112,DB00875,InChIKey=DTTVNHWDONBIKE-DVZOWYKESA-N,Flupentixol
113,DB01045,InChIKey=JQXXHWHPUNPDRT-WLSIYKJHSA-N,Rifampicin
114,DB00937,InChIKey=XXEPPPIWZFICOJ-UHFFFAOYSA-N,Diethylpropion
115,DB01401,InChIKey=FQCQGOZEWWPOKI-UHFFFAOYSA-K,Trisalicylate-choline
116,DB01339,InChIKey=BGSZAXLLHYERSY-XQIGCQGXSA-N,Vecuronium
117,DB00182,InChIKey=KWTSXDURSIMDCE-UHFFFAOYSA-N,Amphetamine
118,DB06707,InChIKey=GEFQWZLICWMTKF-CDUCUWFYSA-N,Levonordefrin
119,DB00431,InChIKey=JLYXXMFPNIAWKQ-GNIYUCBRSA-N,Lindane
120,DB01175,InChIKey=WSEQXVZVJXJVFP-FQEVSTJZSA-N,Escitalopram
121,DB01176,InChIKey=UVKZSORBKUEBAZ-UHFFFAOYSA-N,Cyclizine
122,DB00376,InChIKey=HWHLPVGTWGOCJO-UHFFFAOYSA-N,Trihexyphenidyl
123,DB01616,InChIKey=ZPFXAOWNKLFJDN-UHFFFAOYSA-N,Alverine
124,DB01253,InChIKey=WVVSZNPYNCNODU-XTQGRXLLSA-N,Ergonovine
125,DB00264,InChIKey=IUBSYMUCCVWXPE-UHFFFAOYSA-N,Metoprolol
126,DB01093,InChIKey=IAZDPXIOMUYVGZ-UHFFFAOYSA-N,Dimethyl sulfoxide
127,DB00557,InChIKey=ZQDWXGKKHFNSQK-UHFFFAOYSA-N,Hydroxyzine
128,DB08887,InChIKey=SSQPWTVBQMWLSZ-AAQCHOMXSA-N,Icosapent ethyl
129,DB00234,InChIKey=CBQGYUDMJHNJBX-OALUTQOASA-N,Reboxetine
130,DB04575,InChIKey=PWZUUYSISTUNDW-VAFBSOEGSA-N,Quinestrol
131,DB00491,InChIKey=IBAQFPQHRJAVAV-ULAWRXDQSA-N,Miglitol
132,DB08798,InChIKey=CYFLXLSBHQBMFT-UHFFFAOYSA-N,Sulfamoxole
133,DB08897,InChIKey=ASMXXROZKSBQIH-VITNCHFBSA-N,Aclidinium
134,DB06335,InChIKey=QGJUIPDUBHWZPV-SGTAVMJGSA-N,Saxagliptin
135,DB00261,InChIKey=OTBXOEAOVRKTNQ-UHFFFAOYSA-N,Anagrelide
136,DB05389,InChIKey=VOWOEBADKMXUBU-UHFFFAOYSA-J,WF10
137,DB00178,InChIKey=HDACQVRGBOVJII-JBDAPHQKSA-N,Ramipril
138,DB01489,InChIKey=PXBVEXGRHZFEOF-UHFFFAOYSA-N,Camazepam
139,DB00805,InChIKey=LDMWSLGGVTVJPG-UHFFFAOYSA-N,Minaprine
140,DB06274,InChIKey=UPNUIXSCZBYVBB-JVFUWBCBSA-N,Alvimopan
141,DB00320,InChIKey=LUZRJRNZXALNLM-JGRZULCMSA-N,Dihydroergotamine
142,DB01129,InChIKey=YREYEVIYCVEVJK-UHFFFAOYSA-N,Rabeprazole
143,DB06616,InChIKey=UBPYILGKFZZVDX-UHFFFAOYSA-N,Bosutinib
144,DB00972,InChIKey=MBUVEWMHONZEQD-UHFFFAOYSA-N,Azelastine
145,DB01591,InChIKey=RXZMMZZRUPYENV-VROPFNGYSA-N,Solifenacin
146,DB00346,InChIKey=WNMJYKCGWZFFKR-UHFFFAOYSA-N,Alfuzosin
147,DB00869,InChIKey=IAVUPMFITXYVAF-XPUUQOCRSA-N,Dorzolamide
148,DB00572,InChIKey=RKUNBYITZUJHSG-SPUOUPEWSA-N,Atropine
149,DB00467,InChIKey=IDYZIJYBMGIQMJ-UHFFFAOYSA-N,Enoxacin
150,DB01132,InChIKey=HYAFETHFCAUJAY-UHFFFAOYSA-N,Pioglitazone
151,DB00123,InChIKey=KDXKERNSBIXSRK-MLHKIVSYNA-N,L-Lysine
152,DB00268,InChIKey=UHSKFQJFRQCDBE-UHFFFAOYSA-N,Ropinirole
153,DB00313,InChIKey=NIJJYAXOARWZEE-UHFFFAOYSA-N,Valproic Acid
154,DB01145,InChIKey=NEDPPCHNEOMTJV-UHFFFAOYSA-N,Sulfoxone
155,DB08979,InChIKey=FVNFBBAOMBJTST-UHFFFAOYSA-N,Fenspiride
156,DB00241,InChIKey=UZVHFVZFNXBMQJ-UHFFFAOYSA-N,Butalbital
157,DB00545,InChIKey=RVOLLAQWKVFTGE-UHFFFAOYSA-N,Pyridostigmine
158,DB01103,InChIKey=GPKJTRJOBQGKQK-UHFFFAOYSA-N,Quinacrine
159,DB00278,InChIKey=KXNPVXPOPUZYGB-XYVMCAHJSA-N,Argatroban
160,DB08968,InChIKey=KSNNEUZOAFRTDS-UHFFFAOYSA-N,Fominoben
161,DB00277,InChIKey=ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Theophylline
162,DB01178,InChIKey=WEQAYVWKMWHEJO-UHFFFAOYSA-N,Chlormezanone
163,DB00790,InChIKey=IPVQLZZIHOAWMC-QXKUPLGCSA-N,Perindopril
164,DB01073,InChIKey=GIUYCYHIANZCFB-FJFJXFQQSA-N,Fludarabine
165,DB08826,InChIKey=TZXKOCQBRNJULO-UHFFFAOYSA-N,Deferiprone
166,DB00328,InChIKey=CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin
167,DB01004,InChIKey=IRSCQMHQWWYFCW-UHFFFAOYSA-N,Ganciclovir
168,DB01338,InChIKey=OWWLUIWOFHMHOQ-XGHATYIMSA-N,Pipecuronium
169,DB00671,InChIKey=OKBVVJOGVLARMR-QSWIMTSFSA-N,Cefixime
170,DB01606,InChIKey=LPQZKKCYTLCDGQ-WEDXCCLWSA-N,Tazobactam
171,DB00363,InChIKey=QZUDBNBUXVUHMW-UHFFFAOYSA-N,Clozapine
172,DB04844,InChIKey=MKJIEFSOBYUXJB-UHFFFAOYSA-N,Tetrabenazine
173,DB01162,InChIKey=VCKUSRYTPJJLNI-UHFFFAOYSA-N,Terazosin
174,DB00552,InChIKey=FPVKHBSQESCIEP-JQCXWYLXSA-N,Pentostatin
175,DB00198,InChIKey=VSZGPKBBMSAYNT-RRFJBIMHSA-N,Oseltamivir
176,DB00996,InChIKey=UGJMXCAKCUNAIE-UHFFFAOYSA-N,Gabapentin
177,DB00243,InChIKey=XKLMZUWKNUAPSZ-UHFFFAOYSA-N,Ranolazine
178,DB01226,InChIKey=ILVYCEVXHALBSC-OTBYEXOQSA-N,Mivacurium
179,DB01425,InChIKey=KSEYRUGYKHXGFW-UHFFFAOYSA-N,Alizapride
180,DB00192,InChIKey=UCEWGESNIULAGX-UHFFFAOYSA-N,Indecainide
181,DB00427,InChIKey=CBEQULMOCCWAQT-WOJGMQOQSA-N,Triprolidine
182,DB00607,InChIKey=GPXLMGHLHQJAGZ-JTDSTZFVSA-N,Nafcillin
183,DB06781,InChIKey=WYQPLTPSGFELIB-JTQPXKBDSA-N,Difluprednate
184,DB00351,InChIKey=URXWVWVPMJSAJD-KOORYGTMSA-N,Megestrol acetate
185,DB01369,InChIKey=WTHRRGMBUAHGNI-MJWHERSYSA-N,Quinupristin
186,DB01003,InChIKey=IMZMKUWMOSJXDT-UHFFFAOYSA-N,Cromoglicic acid
187,DB00687,InChIKey=AAXVEMMRQDVLJB-BULBTXNYSA-N,Fludrocortisone
188,DB01367,InChIKey=RUOKEQAAGRXIBM-GFCCVEGCSA-N,Rasagiline
189,DB00605,InChIKey=MLKXDPUZXIRXEP-MFOYZWKCSA-N,Sulindac
190,DB00664,InChIKey=KXRZBTAEDBELFD-UHFFFAOYSA-N,Sulfametopyrazine
191,DB01055,InChIKey=WZNJWVWKTVETCG-YFKPBYRVSA-N,Mimosine
192,DB00517,InChIKey=QSFKGMJOKUZAJM-UHFFFAOYSA-M,Anisotropine Methylbromide
193,DB01256,InChIKey=STZYTFJPGGDRJD-FJJJPKKESA-N,Retapamulin
194,DB06714,InChIKey=JCRIVQIOJSSCQD-UHFFFAOYSA-N,Propylhexedrine
195,DB01328,InChIKey=DYAIAHUQIPBDIP-AXAPSJFSSA-N,Cefonicid
196,DB00846,InChIKey=POPFMWWJOGLOIF-XWCQMRHXSA-N,Flurandrenolide
197,DB00906,InChIKey=PBJUNZJWGZTSKL-MRXNPFEDSA-N,Tiagabine
198,DB00371,InChIKey=NPPQSCRMBWNHMW-UHFFFAOYSA-N,Meprobamate
199,DB01043,InChIKey=BUGYDGFZZOZRHP-UHFFFAOYSA-N,Memantine
200,DB00952,InChIKey=AMKVXSZCKVJAGH-UHFFFAOYSA-N,Naratriptan
201,DB01222,InChIKey=VOVIALXJUBGFJZ-KWVAZRHASA-N,Budesonide
202,DB08873,InChIKey=LHHCSNFAOIFYRV-DOVBMPENSA-N,Boceprevir
203,DB04786,InChIKey=FIAFUQMPZJWCLV-UHFFFAOYSA-N,Suramin
204,DB00262,InChIKey=DLGOEMSEDOSKAD-UHFFFAOYSA-N,Carmustine
205,DB01251,InChIKey=LLJFMFZYVVLQKT-UHFFFAOYSA-N,Gliquidone
206,DB01601,InChIKey=KJHKTHWMRKYKJE-SUGCFTRWSA-N,Lopinavir
207,DB00280,InChIKey=UVTNFZQICZKOEM-UHFFFAOYNA-N,Disopyramide
208,DB01200,InChIKey=OZVBMTJYIDMWIL-AYFBDAFISA-N,Bromocriptine
209,DB00242,InChIKey=PTOAARAWEBMLNO-KVQBGUIXSA-N,Cladribine
210,DB01063,InChIKey=WNTYBHLDCKXEOT-UHFFFAOYSA-N,Acetophenazine
211,DB00536,InChIKey=ZRALSGWEFCBTJO-UHFFFAOYSA-N,Guanidine
212,DB00441,InChIKey=SDUQYLNIPVEERB-QPPQHZFASA-N,Gemcitabine
213,DB00821,InChIKey=PUXBGTOOZJQSKH-UHFFFAOYSA-N,Carprofen
214,DB00706,InChIKey=DRHKJLXJIQTDTD-OAHLLOKOSA-N,Tamsulosin
215,DB00450,InChIKey=RMEDXOLNCUSCGS-UHFFFAOYSA-N,Droperidol
216,DB00131,InChIKey=UDMBCSSLTHHNCD-KQYNXXCUSA-N,Adenosine monophosphate
217,DB06729,InChIKey=QWCJHSGMANYXCW-UHFFFAOYSA-N,Sulfaphenazole
218,DB00568,InChIKey=DERZBLKQOCDDDZ-JLHYYAGUSA-N,Cinnarizine
219,DB00263,InChIKey=NHUHCSRWZMLRLA-UHFFFAOYSA-N,Sulfisoxazole
220,DB01126,InChIKey=JWJOTENAMICLJG-QWBYCMEYSA-N,Dutasteride
221,DB06155,InChIKey=JZCPYUJPEARBJL-UHFFFAOYSA-N,Rimonabant
222,DB00739,InChIKey=DXVUYOAEDJXBPY-NFFDBFGFSA-N,Hetacillin
223,DB01214,InChIKey=BQIPXWYNLPYNHW-UHFFFAOYSA-N,Metipranolol
224,DB00256,InChIKey=AHEVKYYGXVEWNO-UEPZRUIBSA-N,Lymecycline
225,DB06689,InChIKey=KGWDUNBJIMUFAP-KVVVOXFISA-N,Ethanolamine Oleate
226,DB00162,InChIKey=FPIPGXGPPPQFEQ-OVSJKPMPSA-N,Vitamin A
227,DB00230,InChIKey=AYXYPKUFHZROOJ-ZETCQYMHSA-N,Pregabalin
228,DB00573,InChIKey=RDJGLLICXDHJDY-UHFFFAOYSA-N,Fenoprofen
229,DB00483,InChIKey=REEUVFCVXKWOFE-UHFFFAOYSA-K,Gallamine Triethiodide
230,DB08998,InChIKey=SEDQWOMFMIJKCU-UHFFFAOYSA-N,Demexiptiline
231,DB00667,InChIKey=ZHIBQGJKHVBLJJ-UHFFFAOYSA-N,Histamine Phosphate
232,DB00408,InChIKey=XJGVXQDUIWGIRW-UHFFFAOYSA-N,Loxapine
233,DB00379,InChIKey=VLPIATFUUWWMKC-UHFFFAOYSA-N,Mexiletine
234,DB00499,InChIKey=MKXKFYHWDHIYRV-UHFFFAOYSA-N,Flutamide
235,DB01452,InChIKey=GVGLGOZIDCSQPN-PVHGPHFFSA-N,Heroin
236,DB00959,InChIKey=VHRSUDSXCMQTMA-PJHHCJLFSA-N,Methylprednisolone
237,DB04552,InChIKey=JZFPYUNJRRFVQU-UHFFFAOYSA-N,Niflumic Acid
238,DB00974,InChIKey=KCXVZYZYPLLWCC-UHFFFAOYSA-N,Edetic Acid
239,DB01393,InChIKey=IIBYAHWJQTYFKB-UHFFFAOYSA-N,Bezafibrate
240,DB00779,InChIKey=MHWLWQUZZRMNGJ-UHFFFAOYSA-N,Nalidixic Acid
241,DB01065,InChIKey=DRLFMBDRBRZALE-UHFFFAOYSA-N,Melatonin
242,DB06827,InChIKey=GXFAIFRPOKBQRV-WPJXMGAWNA-N,Viomycin
243,DB04878,InChIKey=FZNCGRZWXLXZSZ-CIQUZCHMSA-N,Voglibose
244,DB00187,InChIKey=AQNDDEOPVVGCPG-UHFFFAOYSA-N,Esmolol
245,DB00867,InChIKey=IOVGROKTTNBUGK-SJCJKPOMSA-N,Ritodrine
246,DB00158,InChIKey=OVBPIULPVIDEAO-LBPRGKRZSA-N,Folic Acid
247,DB04948,InChIKey=KSMAGQUYOIHWFS-UHFFFAOYSA-N,Lofexidine
248,DB01033,InChIKey=GLVAUDGFNGKCSF-UHFFFAOYSA-N,Mercaptopurine
249,DB01164,InChIKey=UXVMQQNJUSDDNG-UHFFFAOYSA-L,Calcium Chloride
250,DB01327,InChIKey=MLYYVTUWGNIJIB-BXKDBHETSA-N,Cefazolin
251,DB01039,InChIKey=YMTINGFKWWXKFG-UHFFFAOYSA-N,Fenofibrate
252,DB00668,InChIKey=UCTWMZQNUQWSLP-VIFPVBQESA-N,Epinephrine
253,DB01029,InChIKey=YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan
254,DB01370,InChIKey=XAGFODPZIPBFFR-UHFFFAOYSA-N,Aluminium
255,DB01600,InChIKey=GUHPRPJDBZHYCJ-UHFFFAOYSA-N,Tiaprofenic acid
256,DB00144,InChIKey=UNJJBGNPUUVVFQ-ZJUUUORDSA-N,Phosphatidylserine
257,DB04967,InChIKey=FBQPGGIHOFZRGH-UHFFFAOYSA-N,Lucanthone
258,DB01618,InChIKey=KLPWJLBORRMFGK-UHFFFAOYSA-N,Molindone
259,DB00259,InChIKey=FDDDEECHVMSUSB-UHFFFAOYSA-N,Sulfanilamide
260,DB00367,InChIKey=WWYNJERNGUHSAO-XUDSTZEESA-N,Levonorgestrel
261,DB01138,InChIKey=MBGGBVCUIVRRBF-UHFFFAOYSA-N,Sulfinpyrazone
262,DB06723,InChIKey=WNROFYMDJYEPJX-UHFFFAOYSA-K,Aluminum hydroxide
263,DB00417,InChIKey=BPLBGHOLXOTWMN-MBNYWOFBSA-N,Penicillin V
264,DB04890,InChIKey=YWGDOWXRIALTES-UHFFFAOYSA-N,Bepotastine
265,DB00615,InChIKey=ATEBXHFBFRCZMA-VXTBVIBXSA-N,Rifabutin
266,DB00452,InChIKey=PGBHMTALBVVCIT-VCIWKGPPSA-N,Framycetin
267,DB00932,InChIKey=NZPXPXAGXYTROM-FYBSXPHGSA-N,Tipranavir
268,DB01123,InChIKey=WDVSHHCDHLJJJR-UHFFFAOYSA-N,Proflavine
269,DB00849,InChIKey=ALARQZQTBTVLJV-UHFFFAOYSA-N,Methylphenobarbital
270,DB00534,InChIKey=BJFGVYCULWBXKF-UHFFFAOYSA-M,Chlormerodrin
271,DB04574,InChIKey=JKKFKPJIXZFSSB-CBZIJGRNSA-N,Estropipate
272,DB06713,InChIKey=ISHXLNHNDMZNMC-JCMHNJIXSA-N,Norelgestromin
273,DB00756,InChIKey=ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
274,DB00904,InChIKey=FELGMEQIXOGIFQ-UHFFFAOYSA-N,Ondansetron
275,DB01091,InChIKey=ABJKWBDEJIDSJZ-UHFFFAOYSA-N,Butenafine
276,DB00115,InChIKey=SEKGMJVHSBBHRD-WZHZPDAFSA-M,Cyanocobalamin
277,DB00543,InChIKey=QWGDMFLQWFTERH-UHFFFAOYSA-N,Amoxapine
278,DB00508,InChIKey=XSCGXQMFQXDFCW-UHFFFAOYSA-N,Triflupromazine
279,DB01263,InChIKey=RAGOYPUPXAKGKH-AGDNISCASA-N,Posaconazole
280,DB01113,InChIKey=XQYZDYMELSJDRZ-UHFFFAOYSA-N,Papaverine
281,DB06730,InChIKey=SIGSPDASOTUPFS-XUDSTZEESA-N,Gestodene
282,DB01614,InChIKey=NOSIYYJFMPDDSA-UHFFFAOYSA-N,Acepromazine
283,DB01260,InChIKey=WBGKWQHBNHJJPZ-LECWWXJVSA-N,Desonide
284,DB01142,InChIKey=ODQWQRRAPPTVAG-BOPFTXTBSA-N,Doxepin
285,DB00825,InChIKey=NOOLISFMXDJSKH-KXUCPTDWSA-N,Menthol
286,DB00907,InChIKey=ZPUCINDJVBIVPJ-LJISPDSOSA-N,Cocaine
287,DB00321,InChIKey=KRMDCWKBEZIMAB-UHFFFAOYSA-N,Amitriptyline
288,DB06817,InChIKey=CZFFBEXEKNGXKS-UHFFFAOYSA-N,Raltegravir
289,DB00661,InChIKey=SGTNSNPWRIOYBX-UHFFFAOYSA-N,Verapamil
290,DB00641,InChIKey=RYMZZMVNJRMUDD-HGQWONQESA-N,Simvastatin
291,DB00593,InChIKey=HAPOVYFOVVWLRS-UHFFFAOYSA-N,Ethosuximide
