352,GO:0015837,amine transport
353,GO:0060319,primitive erythrocyte differentiation
354,GO:0042044,fluid transport
355,GO:0071586,CAAX-box protein processing
356,GO:0060136,embryonic process involved in female pregnancy
357,GO:0032007,negative regulation of TOR signaling
358,GO:0009607,response to biotic stimulus
359,GO:0048712,negative regulation of astrocyte differentiation
360,GO:0032792,negative regulation of CREB transcription factor activity
361,GO:0034698,response to gonadotropin
362,GO:0060510,Type II pneumocyte differentiation
363,GO:0006995,cellular response to nitrogen starvation
364,GO:0090230,regulation of centromere complex assembly
365,GO:0008063,Toll signaling pathway
366,GO:1903033,positive regulation of microtubule plus-end binding
367,GO:0035814,negative regulation of renal sodium excretion
368,GO:0098735,positive regulation of the force of heart contraction
369,GO:0072010,glomerular epithelium development
370,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle
371,GO:0046660,female sex differentiation
372,GO:0001302,replicative cell aging
373,GO:0031134,sister chromatid biorientation
374,GO:0090073,positive regulation of protein homodimerization activity
375,GO:0030318,melanocyte differentiation
376,GO:0090240,positive regulation of histone H4 acetylation
377,GO:0002086,diaphragm contraction
378,GO:1902307,positive regulation of sodium ion transmembrane transport
379,GO:0048168,regulation of neuronal synaptic plasticity
380,GO:0032930,positive regulation of superoxide anion generation
381,GO:0071344,diphosphate metabolic process
382,GO:0060374,mast cell differentiation
383,GO:0060214,endocardium formation
384,GO:0002690,positive regulation of leukocyte chemotaxis
385,GO:0030953,astral microtubule organization
386,GO:0016064,immunoglobulin mediated immune response
387,GO:0030970,retrograde protein transport, ER to cytosol
388,GO:0030836,positive regulation of actin filament depolymerization
389,GO:0021775,smoothened signaling pathway involved in ventral spinal cord interneuron specification
390,GO:2000399,negative regulation of thymocyte aggregation
391,GO:0048489,synaptic vesicle transport
392,GO:0051599,response to hydrostatic pressure
393,GO:1903071,positive regulation of ER-associated ubiquitin-dependent protein catabolic process
394,GO:0072191,ureter smooth muscle development
395,GO:0042435,indole-containing compound biosynthetic process
396,GO:0032392,DNA geometric change
397,GO:0051177,meiotic sister chromatid cohesion
398,GO:0021799,cerebral cortex radially oriented cell migration
399,GO:0042758,long-chain fatty acid catabolic process
400,GO:0003012,muscle system process
401,GO:0080184,response to phenylpropanoid
402,GO:0048690,regulation of axon extension involved in regeneration
403,GO:0071103,DNA conformation change
404,GO:0060492,lung induction
405,GO:0010738,regulation of protein kinase A signaling
406,GO:0061590,calcium activated phosphatidylcholine scrambling
407,GO:0051459,regulation of corticotropin secretion
408,GO:1904666,regulation of ubiquitin protein ligase activity
409,GO:0072017,distal tubule development
410,GO:0007068,negative regulation of transcription during mitosis
411,GO:0051096,positive regulation of helicase activity
412,GO:0030820,regulation of cAMP catabolic process
413,GO:0033603,positive regulation of dopamine secretion
414,GO:0002718,regulation of cytokine production involved in immune response
415,GO:0034454,microtubule anchoring at centrosome
416,GO:0045579,positive regulation of B cell differentiation
417,GO:0006668,sphinganine-1-phosphate metabolic process
418,GO:0033028,myeloid cell apoptotic process
419,GO:0035383,thioester metabolic process
420,GO:0035404,histone-serine phosphorylation
421,GO:0000959,mitochondrial RNA metabolic process
422,GO:2001257,regulation of cation channel activity
423,GO:0061025,membrane fusion
424,GO:0002831,regulation of response to biotic stimulus
425,GO:0048791,calcium ion-regulated exocytosis of neurotransmitter
426,GO:2000660,negative regulation of interleukin-1-mediated signaling pathway
427,GO:0000052,citrulline metabolic process
428,GO:0010845,positive regulation of reciprocal meiotic recombination
429,GO:1903069,regulation of ER-associated ubiquitin-dependent protein catabolic process
430,GO:0030183,B cell differentiation
431,GO:0035967,cellular response to topologically incorrect protein
432,GO:1900044,regulation of protein K63-linked ubiquitination
433,GO:1903750,regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide
434,GO:0036258,multivesicular body assembly
435,GO:0046900,tetrahydrofolylpolyglutamate metabolic process
436,GO:0042526,positive regulation of tyrosine phosphorylation of Stat6 protein
437,GO:0045931,positive regulation of mitotic cell cycle
438,GO:0000920,cell separation after cytokinesis
439,GO:0046959,habituation
440,GO:0014891,striated muscle atrophy
441,GO:0042745,circadian sleep/wake cycle
442,GO:0001820,serotonin secretion
443,GO:0071479,cellular response to ionizing radiation
444,GO:0070589,cellular component macromolecule biosynthetic process
445,GO:0090134,cell migration involved in mesendoderm migration
446,GO:0046686,response to cadmium ion
447,GO:0051956,negative regulation of amino acid transport
448,GO:0009221,pyrimidine deoxyribonucleotide biosynthetic process
449,GO:0043242,negative regulation of protein complex disassembly
450,GO:0010518,positive regulation of phospholipase activity
451,GO:0030011,maintenance of cell polarity
452,GO:0090399,replicative senescence
453,GO:0061217,regulation of mesonephros development
454,GO:0033127,regulation of histone phosphorylation
455,GO:0034284,response to monosaccharide
456,GO:0050909,sensory perception of taste
457,GO:0046395,carboxylic acid catabolic process
458,GO:0006084,acetyl-CoA metabolic process
459,GO:0046726,positive regulation by virus of viral protein levels in host cell
460,GO:0051611,regulation of serotonin uptake
461,GO:0044403,symbiosis, encompassing mutualism through parasitism
462,GO:1900211,regulation of mesenchymal cell apoptotic process involved in metanephros development
463,GO:0055059,asymmetric neuroblast division
464,GO:0030422,production of siRNA involved in RNA interference
465,GO:1903433,regulation of constitutive secretory pathway
466,GO:0000187,activation of MAPK activity
467,GO:0045838,positive regulation of membrane potential
468,GO:1902001,fatty acid transmembrane transport
469,GO:0050921,positive regulation of chemotaxis
470,GO:0003415,chondrocyte hypertrophy
471,GO:0034197,triglyceride transport
472,GO:0032148,activation of protein kinase B activity
473,GO:1904526,regulation of microtubule binding
474,GO:0080033,response to nitrite
475,GO:0043433,negative regulation of sequence-specific DNA binding transcription factor activity
476,GO:0031128,developmental induction
477,GO:1902612,regulation of anti-Mullerian hormone signaling pathway
478,GO:1901796,regulation of signal transduction by p53 class mediator
479,GO:1903640,negative regulation of gastrin-induced gastric acid secretion
480,GO:0031647,regulation of protein stability
481,GO:0032222,regulation of synaptic transmission, cholinergic
482,GO:0045906,negative regulation of vasoconstriction
483,GO:0060456,positive regulation of digestive system process
484,GO:0045056,transcytosis
485,GO:0061304,retinal blood vessel morphogenesis
486,GO:0036151,phosphatidylcholine acyl-chain remodeling
487,GO:0032431,activation of phospholipase A2 activity
488,GO:0003213,cardiac right atrium morphogenesis
489,GO:1901642,nucleoside transmembrane transport
490,GO:0042744,hydrogen peroxide catabolic process
491,GO:0070472,regulation of uterine smooth muscle contraction
492,GO:0021517,ventral spinal cord development
493,GO:0072359,circulatory system development
494,GO:0050918,positive chemotaxis
495,GO:1900005,positive regulation of serine-type endopeptidase activity
496,GO:0051883,killing of cells in other organism involved in symbiotic interaction
497,GO:0003002,regionalization
498,GO:0014028,notochord formation
499,GO:0035411,catenin import into nucleus
500,GO:0010447,response to acidic pH
501,GO:0006661,phosphatidylinositol biosynthetic process
502,GO:0030241,skeletal muscle myosin thick filament assembly
503,GO:0046851,negative regulation of bone remodeling
504,GO:0006739,NADP metabolic process
505,GO:0021740,principal sensory nucleus of trigeminal nerve development
506,GO:0007468,regulation of rhodopsin gene expression
507,GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
508,GO:0044264,cellular polysaccharide metabolic process
509,GO:0060349,bone morphogenesis
510,GO:2000096,positive regulation of Wnt signaling pathway, planar cell polarity pathway
511,GO:0022605,oogenesis stage
512,GO:0016237,lysosomal microautophagy
513,GO:0003292,cardiac septum cell differentiation
514,GO:0070296,sarcoplasmic reticulum calcium ion transport
515,GO:1903300,negative regulation of hexokinase activity
516,GO:0006107,oxaloacetate metabolic process
517,GO:0050769,positive regulation of neurogenesis
518,GO:0002063,chondrocyte development
519,GO:0099531,presynaptic process involved in synaptic transmission
520,GO:0050865,regulation of cell activation
521,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway
522,GO:0070585,protein localization to mitochondrion
523,GO:0007066,female meiosis sister chromatid cohesion
524,GO:0090261,positive regulation of inclusion body assembly
525,GO:2000538,positive regulation of B cell chemotaxis
526,GO:0015867,ATP transport
527,GO:0072012,glomerulus vasculature development
528,GO:0045778,positive regulation of ossification
529,GO:0033860,regulation of NAD(P)H oxidase activity
530,GO:0015860,purine nucleoside transmembrane transport
531,GO:1901970,positive regulation of mitotic sister chromatid separation
532,GO:0007095,mitotic G2 DNA damage checkpoint
533,GO:0022615,protein to membrane docking
534,GO:0034030,ribonucleoside bisphosphate biosynthetic process
535,GO:0000270,peptidoglycan metabolic process
536,GO:1902415,regulation of mRNA binding
537,GO:0048935,peripheral nervous system neuron development
538,GO:0051890,regulation of cardioblast differentiation
539,GO:1902950,regulation of dendritic spine maintenance
540,GO:0014067,negative regulation of phosphatidylinositol 3-kinase signaling
541,GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint
542,GO:1903818,positive regulation of voltage-gated potassium channel activity
543,GO:0071436,sodium ion export
544,GO:0050766,positive regulation of phagocytosis
545,GO:0061346,planar cell polarity pathway involved in heart morphogenesis
546,GO:0001569,patterning of blood vessels
547,GO:0045022,early endosome to late endosome transport
548,GO:0055114,oxidation-reduction process
549,GO:0010661,positive regulation of muscle cell apoptotic process
550,GO:2000311,regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity
551,GO:0032780,negative regulation of ATPase activity
552,GO:0070508,cholesterol import
553,GO:0045773,positive regulation of axon extension
554,GO:0071503,response to heparin
555,GO:0007000,nucleolus organization
556,GO:0018208,peptidyl-proline modification
557,GO:1902624,positive regulation of neutrophil migration
558,GO:0090234,regulation of kinetochore assembly
559,GO:0032649,regulation of interferon-gamma production
560,GO:0010701,positive regulation of norepinephrine secretion
561,GO:0071554,cell wall organization or biogenesis
562,GO:0006662,glycerol ether metabolic process
563,GO:0006415,translational termination
564,GO:0002752,cell surface pattern recognition receptor signaling pathway
565,GO:0051044,positive regulation of membrane protein ectodomain proteolysis
566,GO:0002664,regulation of T cell tolerance induction
567,GO:2000354,regulation of ovarian follicle development
568,GO:0046888,negative regulation of hormone secretion
569,GO:1903976,negative regulation of glial cell migration
570,GO:0009732,detection of hexose stimulus
571,GO:0032986,protein-DNA complex disassembly
572,GO:0046824,positive regulation of nucleocytoplasmic transport
573,GO:0097284,hepatocyte apoptotic process
574,GO:0035583,sequestering of TGFbeta in extracellular matrix
575,GO:0060733,regulation of eIF2 alpha phosphorylation by amino acid starvation
576,GO:2000811,negative regulation of anoikis
577,GO:0006309,apoptotic DNA fragmentation
578,GO:0032796,uropod organization
579,GO:0002017,regulation of blood volume by renal aldosterone
580,GO:0044413,avoidance of host defenses
581,GO:0097421,liver regeneration
582,GO:0051901,positive regulation of mitochondrial depolarization
