323,C0235055,Skeletal muscle paralysis
324,C0341503,Peritonitis bacterial
325,C0153594,Testis cancer
326,C0263383,Keratosis pilaris
327,C0854059,pH urine decreased
328,C0009081,Congenital clubfoot
329,C0566948,Vaginal swelling
330,C0554976,Bradyphrenia
331,C0235996,Hepatic enzyme increased
332,C0026766,Multi-organ failure
333,C1142349,Eyelid pain
334,C0560024,Swelling of eyelid
335,C0008513,Chorioretinitis
336,C0024117,Chronic obstructive pulmonary disease
337,C3203358,Hypoventilation
338,C1704272,Benign prostatic hyperplasia
339,C0233569,Physical wandering
340,C0007859,Neck pain
341,C0085641,Rash pustular
342,C0581395,Penile infection
343,C0751295,Memory loss
344,C0037188,Sinoatrial block
345,C0036337,Schizoaffective disorder
346,C0948521,Oral pruritus
347,C0013456,Ear pain
348,C0576091,Knee deformity
349,C0024314,Lymphoproliferative disorder
350,C0699828,Serotonin syndrome
351,C0423729,Painful respiration
352,C0031315,Phantom limb pain
353,C0234131,Motor dysfunction
354,C1306580,Bone mass decreased
355,C0542239,Tired and heavy
356,C0740852,Upper airway obstruction
357,C0239302,Oestrogen low
358,C0151594,Diarrhoea haemorrhagic
359,C0026987,Myelofibrosis
360,C0237314,Heart rate irregular
361,C0856110,Oedema aggravated
362,C0235984,Salivary duct obstruction
363,C0429059,Electrocardiogram T wave amplitude decreased
364,C0240972,Scrotal erythema
365,C1112436,QRS axis abnormal
366,C1455782,Vagotonia
367,C0007134,Renal cell carcinoma
368,C0007120,Bronchioloalveolar carcinoma
369,C0520736,Coombs positive haemolytic anaemia
370,C0021294,Premature baby
371,C0042018,Calculus urinary
372,C0221281,Poikilocytosis
373,C0040053,Thrombosis
374,C0014457,Eosinophilia
375,C1258215,Ileus
376,C0235980,Scleral discolouration
377,C0868908,Pancolitis
378,C0006112,Metabolic encephalopathy
379,C0024228,Lymphatic disorder
380,C0027022,Myeloproliferative disorder
381,C0008313,Cholangitis sclerosing
382,C0853198,Gastroenteritis yersinia
383,C0001144,Acne vulgaris
384,C0242350,Erectile dysfunction
385,C0041972,Urethral obstruction
386,C0851341,Infestation NOS
387,C0234373,Tremor fine
388,C0282193,Iron overload
389,C1533591,Deposit calcium
390,C0235263,Conjunctival congestion
391,C0085570,Alkalosis hypokalaemic
392,C0002891,Anaemia neonatal
393,C0851886,Pneumocystis carinii infection
394,C0854080,Painful response to normal stimuli
395,C0236000,Pain in jaw
396,C0027051,Myocardial infarction
397,C0276684,Balanitis candida
398,C0855625,Bilirubin conjugated increased
399,C0342548,Early menarche
400,C0008489,Chorea
401,C0855620,Alanine aminotransferase normal
402,C0152115,Orofacial dyskinesia
403,C0854097,Hypoaesthesia eye
404,C0858226,Plasma cholesterol increased
405,C1262170,Herpes dermatitis
406,C0595862,Vasodilatation
407,C0877089,Vaginal mucosal blistering
408,C0262414,Cervical vertebral fracture
409,C1285577,Acute confusional state
410,C0851536,Administration site reaction
411,C0003460,Anuria
412,C2242737,Anorectal discomfort
413,C0858307,Bilirubin normal
414,C0014848,Oesophageal achalasia
415,C0276253,Pneumonia cytomegaloviral
416,C0206160,Reticulocytosis
417,C1736186,Postoperative shivering
418,C0206504,Tympanic membrane perforation
419,C0151609,Scrotal oedema
420,C0040427,Tooth malformation
421,C0948288,Conjunctival discharge
422,C0403592,Chronic allograft nephropathy
423,C0541820,Carbohydrate tolerance decreased
424,C0341742,Acute retention of urine
425,C0151598,Drug level decreased
426,C0018780,High frequency deafness
427,C0435002,Ligament sprain
428,C1868919,Upper abdominal discomfort
429,C0151614,Electrolyte depletion
430,C0007462,Causalgia
431,C1142080,Injection site stinging
432,C1142335,Bilirubin abnormal
433,C0751523,Nonconvulsive status epilepticus
434,C0154002,Benign vaginal neoplasm
435,C0264714,Cardiac failure acute
436,C0021359,Infertility
437,C0240735,Personality change
438,C0021670,Insulinoma
439,C0025297,Meningitis viral
440,C0856597,Pulmonary alveolitis
441,C0016722,Frigidity
442,C0438215,Laboratory test abnormal
443,C0332579,Lividity
444,C0948782,Uterine cramps
445,C0751564,Pill rolling
446,C1322281,Rhinitis seasonal
447,C0004352,Autism
448,C0023480,Chronic myelomonocytic leukaemia
449,C1096116,Acquired haemophilia
450,C0403673,Retrograde ejaculation
451,C0151680,Gonadotropic luteinizing hormone increased
452,C0858979,Oral mucosa sore
453,C0578455,Abscess limb
454,C0221069,Anterior spinal artery syndrome
455,C0392703,Shakiness
456,C0600327,Toxic shock syndrome
457,C1328395,Vaginal contraceptive device expelled
458,C0859032,Moaning
459,C0003466,Anal atresia
460,C0010034,Corneal disorder
461,C0041948,Uremia
462,C0235195,Sedation
463,C0236022,Neoplasm malignant aggravated
464,C0011876,Cataract diabetic
465,C0752347,Dementia with Lewy bodies
466,C0031085,Abscess periodontal
467,C0265294,Metaphyseal dysplasia
468,C0235025,Peripheral motor neuropathy
469,C0424000,Suicidal ideation
470,C0577115,Soft stools
471,C0010930,Dacryocystitis
472,C0342257,Diabetic complication
473,C0085595,Body odor
474,C0042345,Varicose vein
475,C0685707,Muscular ventricular septal defect
476,C0085621,Spastic paralysis
477,C0002874,Aplastic anaemia
478,C0521481,Oedema mucosal
479,C0919907,Pleural infection
480,C1328308,Increased upper airway secretion
481,C1112256,Peripheral sensorimotor neuropathy
482,C0520532,Subcutaneous haematoma
483,C0028778,Obstruction
484,C1868879,Endotracheal tube obstruction
485,C1328561,Postmenopausal spotting
486,C0855642,Blood uric acid abnormal
487,C0281803,Endotracheal intubation complication
488,C1561643,Chronic kidney disease
489,C0302592,Cervix carcinoma
490,C0343361,Gastroenteritis adenovirus
491,C0853595,Blood cholesterol abnormal
492,C1112366,Eyelid irritation
493,C0002895,Sickle cell anaemia
494,C0221154,Hypertension paroxysmal
495,C0278106,Ejaculation failure
496,C0858041,Plasma triglycerides increased
497,C0233976,Clitoral engorgement
498,C0026857,Musculoskeletal disorder
499,C0221158,Multifocal atrial tachycardia
500,C0476089,Endometrial cancer
501,C2973529,Leukocytoclastic vasculitis
502,C0027080,Myoglobinuria
503,C1306577,Death
504,C1704373,Compulsive personality disorder
505,C2242576,Oropharyngeal blistering
506,C0023370,Leriche syndrome
507,C0265057,Superficial thrombophlebitis of leg
508,C0206180,Anaplastic large-cell lymphoma
509,C0729552,Genital infection
510,C0233528,Asocial behaviour
511,C0856623,Orofacial oedema
512,C0281981,Skin mass
513,C0085606,Micturition urgency
514,C1868893,Genital irritation
515,C0266316,Congenital hydronephrosis
516,C0521845,Drug effect decreased
517,C0014850,Oesophageal atresia
518,C0345907,Hepatic angiosarcoma
519,C0231686,Unsteady gait
520,C0428167,Fraction of inspired oxygen
521,C0750466,Yeast infection
522,C0018621,Seasonal allergy
523,C1096225,Vessel puncture site haemorrhage
524,C0740304,COPD exacerbation
525,C0006413,Burkitt's lymphoma
526,C0022408,Arthropathy
527,C0278151,Facial spasm
528,C0236061,Haptoglobin increased
529,C0038367,Ulcerative stomatitis
530,C0221470,Aphagia
531,C0242379,Lung neoplasm malignant
532,C0235620,Haemorrhage urinary tract
533,C0233467,Inappropriate affect
534,C0036749,Serositis
535,C0221717,Contact lens intolerance
536,C0242584,Autoimmune thrombocytopenia
537,C0001969,Alcohol intoxication
538,C0520573,Buffalo hump
539,C0235467,Angina pectoris aggravated
540,C1263855,Lumbar radiculopathy
541,C0024225,Lymphangitis
542,C0234144,Dysgraphia
543,C0006152,Breast swelling
544,C1153706,Endometrial adenocarcinoma
545,C0003507,Aortic valve stenosis
546,C0042847,Vitamin B12 deficiency
547,C0235957,Muscle necrosis
548,C0152964,Streptococcal sepsis
549,C0520821,Pleurothotonus
550,C0030569,Secondary parkinsonism
551,C1536146,Eyelash darkening
552,C0085593,Chills
553,C0948294,Eyelid margin crusting
554,C0581164,Digoxin level increased
555,C1608950,Device dislocation
556,C0006287,Bronchopulmonary dysplasia
557,C0233519,Suspiciousness
558,C0042880,Vitamin K deficiency
559,C0002390,Alveolitis allergic
560,C1142011,Orchitis noninfective
561,C1863751,Wound healing normal
562,C0031099,Periodontitis
563,C0343387,Neutropenic enterocolitis
564,C0857175,Postinfarction
565,C2937350,Abnormal ejaculation
566,C0521496,Application site infection
567,C0410740,Finger deformity
568,C1735368,Acute dystonia
569,C0151510,Adrenal cortex atrophy
570,C0022667,Renal papillary necrosis
571,C0079773,Cutaneous T-cell lymphoma
572,C0020624,Hypomenorrhoea
573,C0541923,Lip oedema
574,C0018418,Gynaecomastia
575,C0221758,Stiff back
576,C0151595,Digitalis intoxication (NOS)
577,C0861111,Cardioactive drug level increased
578,C0521839,Influenza like illness
579,C0234047,Ejaculation delayed
580,C0920103,Haematotoxicity
581,C0043349,Xerophthalmia
582,C1442903,Exostosis
583,C0877203,Respiratory tract infection viral
584,C0004134,Ataxia
585,C0854107,Haemorrhage subcutaneous
586,C0013182,Drug hypersensitivity
587,C2004491,Scar
588,C1279296,Chronic leukaemia
589,C0595929,Cholesterol serum elevated
590,C0014866,Oesophageal stenosis
591,C0456511,Sleep paralysis
592,C0855333,Electrocardiogram QT corrected interval prolonged
593,C0030319,Panic disorder
594,C0853813,Local reaction
595,C0020312,Hydrothorax
596,C0026858,Musculoskeletal pain
597,C0031133,Vermiculation
598,C0345326,Phimosis
599,C0852911,Blood alkaline phosphatase increased
600,C0748055,Psychiatric decompensation
601,C0038463,Strongyloidiasis
602,C0677660,Emotional problems
603,C1142160,Application site discolouration
604,C0031036,Polyarteritis nodosa
605,C0853225,International normalised ratio increased
606,C0034152,Henoch-Schonlein purpura
607,C0272386,Tonsillar hypertrophy
608,C1868752,Procedural nausea
609,C0020039,Hostility
610,C0008449,Chondrodystrophy
611,C0011848,Diabetes insipidus
612,C0019521,Hiccups
613,C1704436,Peripheral arterial disease
614,C0241705,Strangury
615,C0042165,Anterior uveitis
616,C0239026,Chest X-ray normal
617,C0863113,Hypotension symptomatic
618,C0278079,Dependence psychological
619,C0005818,Platelet disorder
620,C0860493,Refractory hypertension
621,C0877717,Burning mouth
622,C0854388,Caustic injury
623,C0740481,Hypotension asymptomatic
624,C0877048,Oral fungal infection
625,C0236663,Alcohol withdrawal syndrome
626,C1455780,Aortic valve sclerosis
627,C0391996,Hepatic atrophy
628,C0851883,Neisseria infection
629,C0016579,Formication
630,C0013295,Duodenal ulcer
631,C0856152,Buccal mucosal roughening
632,C0332601,Cushingoid
633,C0151491,Congenital musculoskeletal anomaly
634,C0273115,Traumatic lung injury
635,C0948179,Postoperative constipation
636,C0220981,Metabolic acidosis
637,C0034882,Rectal disorder
638,C2242574,Compulsive sexual behaviour
639,C0235266,Eye irritation
640,C0239833,Hand pain
641,C0853700,Application site erythema
642,C0156543,Abortion
643,C0853087,Nail abnormality NOS
644,C0235551,Laryngotracheal oedema
645,C0018134,Graft versus host reaction
646,C0595930,Blood cholesterol increased
647,C0575090,Balance disorder
648,C0239935,Haematocrit increased
649,C0281913,Muscle swelling
650,C0677483,Carcinoma testes
651,C1868730,Genital discomfort
652,C0857183,Pre-menstrual tension syndrome
653,C0235475,Electrocardiogram QRS complex prolonged
654,C0007131,Non-small cell lung cancer
655,C0149793,Amaurosis fugax
656,C0030326,Panniculitis
657,C0234632,Visual acuity reduced
658,C0275378,Tobacco poisoning
659,C0521506,Injection site paraesthesia
660,C0162429,Malnutrition
661,C0023484,Plasma cell leukaemia
662,C2945558,Vulvovaginitis trichomonal
663,C0264383,Organising pneumonia
664,C1260926,Abnormal pigmentation
665,C3495832,Rheumatic disorder
666,C0270823,Petit mal status, epileptic
667,C1542178,Lower limb fracture
668,C0002418,Amblyopia
669,C0269596,Haemorrhage in pregnancy
670,C0234022,Anorgasmia
671,C0740804,Adnexal torsion
672,C3665624,Blood calcium decreased
673,C0040213,Costochondritis
674,C0426584,Appetite exaggerated
675,C0151773,Bone marrow depression
676,C2930821,Keratitis sicca
677,C0860988,Phosphate increased
678,C0026848,Myopathy
679,C0022906,Lacrimal duct obstruction
680,C0028841,Hypotony of eye
681,C0085669,Acute leukaemia
682,C1504561,Hypophagia
683,C0151190,Palpable purpura
684,C0016927,Gagging
685,C0042755,Virilism
686,C0425591,Dropped beats
687,C0700613,Anxiety state
688,C0011649,Dermoid cyst
689,C0392163,Corneal erosion
690,C0151526,Premature delivery
691,C0235876,Depression aggravated
692,C0028432,Nasal disorder
693,C0020514,Hyperprolactinaemia
694,C0751674,Lymphangioleiomyomatosis
695,C0240211,Lip swelling
696,C0233657,Flight of ideas
697,C0234925,Oily skin
698,C0522165,Feeling of relaxation
699,C0015402,Eye haemorrhage
700,C0860805,Urine ketone body present
701,C0018128,Vascular graft occlusion
702,C1504419,Pelvic haemorrhage
703,C3495700,Atypical fracture
704,C0016689,Ephelides
705,C1956089,Bone spur
706,C1142158,Hepatic vein occlusion
707,C0740409,Psychotic behaviour
708,C0857980,Serum prolactin increased
709,C0751265,Learning disability
710,C0032461,Polycythaemia
711,C2004487,Vaginismus
712,C0234936,Application site oedema
713,C0853711,Sperm count decreased
714,C0740457,Renal cancer
715,C0425492,Respiration irregularity
716,C0239571,Foetor hepaticus
717,C0235490,Peripheral ischaemia
718,C0239819,Edema hands
719,C0153618,Malignant neoplasm of renal pelvis
720,C0022656,Renal cortical necrosis
721,C0017565,Gingival bleeding
722,C0233697,Obsessive rumination
723,C0220994,Hyperammonaemia
724,C0240897,Retinal exudates
725,C1325847,Sensitisation
726,C0700184,Throat irritation
727,C0520463,Hepatitis chronic active
728,C0234922,Rash scaly
729,C0311468,Blood bilirubin increased
730,C0241442,Protrusion tongue
731,C0025274,Menarche
732,C0521616,Pseudoporphyria
733,C0877617,Intestinal cramps
734,C0232409,Hair growth abnormal
735,C0231530,Muscle twitching
736,C1740793,Post-tussive vomiting
737,C0151639,Fertility female decreased
738,C0032227,Pleural effusion
739,C0002888,Anaemia megaloblastic
740,C0005758,Blister
741,C0149523,Acute cystitis
742,C1142499,Gastrointestinal toxicity
743,C0151571,Corneal lesion
744,C0276908,Pneumocystis jirovecii infection
745,C0028738,Nystagmus
746,C0039437,Teething
747,C0858520,Serum gastrin increased
748,C0042994,Vulval disorder
749,C0040262,Tinea versicolour
750,C0221785,Ache wrists
751,C0392160,Application site atrophy
752,C0235198,Cerebration impaired
753,C0867389,Chronic graft versus host disease
754,C0001396,Adams-Stokes syndrome
755,C0852970,Dacryoadenitis acquired
756,C0021290,Neonatal disorder
757,C0010308,Congenital hypothyroidism
758,C0398625,Protein C deficiency
759,C1168175,Incision site haematoma
760,C0085623,Akinesia
761,C0267509,Chronic idiopathic constipation
762,C0024523,Malabsorption
763,C0949070,Upper respiratory tract congestion
764,C0239549,Fat intolerance
765,C0264909,Defect conduction intraventricular
766,C0750194,Non-sustained ventricular tachycardia
767,C0751436,Tetrahydrobiopterin deficiency
768,C0853857,Cellulitis staphylococcal
769,C0859350,Serum transaminase increased
770,C0553732,Prothrombin level decreased
771,C1269955,Tumour invasion
772,C0151786,Muscular weakness
773,C0026918,Mycobacterial infection
774,C1368107,Bone marrow aplastic
775,C1096343,Infusion site reaction
776,C1096082,Oesophageal discomfort
777,C0151683,Neutrophil count increased
778,C0009324,Colitis ulcerative
779,C0546343,Mucosal erosion
780,C0027609,Drug withdrawal syndrome neonatal
781,C0233571,Excitement
782,C0234162,Dysmetria
783,C0338656,Cognitive impairment
784,C0344431,Monomorphic ventricular tachycardia
785,C0520474,Aseptic necrosis of bone
786,C0239340,Edema of lower extremities
787,C1141959,ECG signs of myocardial ischaemia
788,C0403639,Chemical cystitis
789,C0002965,Angina unstable
790,C0025063,Mediastinum neoplasm
791,C0853753,Blood phosphate increased
792,C0919892,Blood pressure inadequately controlled
793,C0858249,Increased agitation
794,C0392618,Postoperative infection
795,C0018799,Cardiac disorder
796,C2607914,Rhinitis allergic
797,C0854425,Sputum discoloured
798,C0221100,Hangover
799,C0151281,Genital ulceration
800,C0027540,Necrosis
801,C0022572,Keratoacanthoma
802,C0018818,Ventricular septal defect
803,C0521158,Neoplasm recurrence
804,C0021061,Immunology test
805,C0748536,Scleral haemorrhage
806,C0034735,Raynaud's phenomenon
807,C0541760,Hepatic adenoma
808,C0403632,Cystitis noninfective
809,C1963818,Gastrointestinal sounds abnormal
810,C0150055,Chronic pain
811,C0029408,Osteoarthritis
812,C0040460,Toothache
813,C0026846,Muscle atrophy
814,C0234458,Abnormal dreams
815,C1527311,Brain oedema
816,C0853759,Blood potassium abnormal
817,C1443060,Feeling abnormal
818,C0237020,Dermoid cyst of ovary
819,C1456822,Claudication
820,C0748023,Bacterial prostatitis
821,C2748362,Vulvovaginal erythema
822,C1736172,Acute cytolytic hepatitis
823,C2938970,Penile curvature
824,C0221185,Xanthopsia
825,C0024440,Cystoid macular oedema
826,C0267821,Hepatic congestion
827,C0038999,Swelling
828,C0238425,Sickle cell anaemia with crisis
829,C0011168,Dysphagia
830,C0017650,Globus hystericus
831,C0151919,Bladder stenosis
832,C0522570,Inflammation localised
833,C1262168,Cholecystitis infective
834,C0277885,Blood pressure systolic decreased
835,C0221706,Road traffic accident
836,C3665770,Acquired lipoatrophic diabetes
837,C0877097,Application site vesicles
838,C0233558,Temper tantrum
839,C0853021,Blood oestrogen decreased
