Reading training instances  ../ZINC_data/chem_prot/NTMaxTc/N2/Tc8_9/train1.csv
25	0.90625
26	0.90625
27	0.90625
28	0.90625
29	0.90625
30	0.90625
31	0.90625
32	0.90625
33	0.90625
34	0.90625
35	0.90625
36	0.90625
37	0.90625
38	0.90625
39	0.90625
40	0.90625
41	0.90625
42	0.90625
43	0.90625
44	0.90625
45	0.90625
46	0.9125
47	0.9125
48	0.9125
49	0.9125
50	0.9125
51	0.915625
52	0.915625
53	0.91875
54	0.91875
55	0.91875
56	0.91875
57	0.91875
58	0.91875
59	0.91875
60	0.91875
61	0.921875
62	0.921875
63	0.921875
64	0.921875
65	0.921875
66	0.921875
67	0.921875
68	0.921875
69	0.921875
70	0.921875
71	0.921875
72	0.921875
73	0.921875
74	0.921875
75	0.921875
76	0.921875
77	0.921875
78	0.921875
79	0.921875
80	0.925
81	0.925
82	0.925
83	0.925
84	0.925
85	0.925
86	0.925
87	0.925
88	0.925
89	0.925
90	0.925
91	0.925
92	0.925
93	0.925
94	0.925
95	0.925
96	0.925
97	0.925
98	0.925
99	0.925
100	0.925
101	0.925
102	0.925
103	0.925
104	0.925
105	0.925
106	0.925
107	0.925
108	0.925
109	0.925
110	0.925
111	0.925
112	0.925
113	0.925
114	0.925
115	0.925
116	0.925
117	0.925
118	0.925
119	0.925
120	0.925
121	0.925
122	0.925
123	0.925
124	0.925
125	0.925
126	0.925
127	0.925
128	0.925
129	0.925
130	0.925
131	0.925
132	0.925
133	0.925
134	0.925
135	0.925
136	0.925
137	0.928125
138	0.928125
139	0.928125
140	0.928125
141	0.928125
142	0.928125
143	0.928125
144	0.928125
145	0.93125
146	0.93125
147	0.93125
148	0.93125
149	0.93125
150	0.93125
151	0.93125
152	0.93125
153	0.93125
154	0.93125
155	0.93125
156	0.93125
157	0.93125
158	0.93125
159	0.93125
160	0.93125
161	0.93125
162	0.93125
163	0.93125
164	0.93125
165	0.93125
166	0.93125
167	0.93125
168	0.93125
169	0.93125
170	0.93125
171	0.93125
172	0.93125
173	0.93125
174	0.93125
175	0.93125
176	0.93125
177	0.93125
178	0.93125
179	0.93125
180	0.93125
181	0.93125
182	0.93125
183	0.93125
184	0.93125
185	0.93125
186	0.93125
187	0.93125
188	0.93125
189	0.93125
190	0.93125
191	0.93125
192	0.93125
193	0.93125
194	0.93125
195	0.93125
196	0.93125
197	0.93125
198	0.93125
199	0.93125
200	0.93125
201	0.93125
202	0.93125
203	0.93125
204	0.93125
205	0.93125
206	0.93125
207	0.93125
208	0.93125
209	0.93125
210	0.93125
211	0.93125
212	0.93125
213	0.93125
214	0.93125
215	0.93125
216	0.93125
217	0.93125
218	0.93125
219	0.93125
220	0.93125
221	0.934375
222	0.934375
223	0.934375
224	0.934375
225	0.934375
226	0.934375
227	0.934375
228	0.934375
229	0.934375
230	0.934375
231	0.934375
232	0.934375
233	0.934375
234	0.934375
235	0.934375
236	0.934375
237	0.934375
238	0.934375
239	0.934375
240	0.934375
241	0.934375
242	0.934375
243	0.934375
244	0.934375
245	0.934375
246	0.934375
247	0.934375
248	0.934375
249	0.934375
250	0.934375
251	0.934375
252	0.934375
253	0.934375
254	0.934375
255	0.934375
256	0.934375
257	0.934375
258	0.934375
259	0.934375
260	0.934375
261	0.934375
262	0.934375
263	0.934375
264	0.934375
265	0.934375
266	0.934375
267	0.934375
268	0.934375
269	0.934375
270	0.934375
271	0.934375
272	0.934375
273	0.934375
274	0.934375
275	0.934375
276	0.934375
277	0.934375
278	0.934375
279	0.934375
280	0.934375
281	0.934375
282	0.934375
283	0.934375
284	0.934375
285	0.934375
286	0.934375
287	0.934375
288	0.934375
289	0.934375
290	0.934375
291	0.934375
292	0.934375
293	0.934375
294	0.934375
295	0.934375
296	0.934375
297	0.934375
298	0.934375
299	0.934375
300	0.934375
301	0.934375
302	0.934375
303	0.934375
304	0.934375
305	0.934375
306	0.934375
307	0.934375
308	0.934375
309	0.934375
310	0.934375
311	0.934375
312	0.934375
313	0.934375
314	0.934375
315	0.934375
316	0.934375
317	0.934375
318	0.934375
319	0.934375
320	0.934375
321	0.934375
322	0.934375
323	0.934375
324	0.934375
325	0.934375
326	0.934375
327	0.934375
328	0.934375
329	0.934375
330	0.934375
331	0.934375
332	0.934375
333	0.934375
334	0.934375
335	0.934375
336	0.934375
337	0.934375
338	0.934375
339	0.9375
340	0.9375
341	0.9375
342	0.9375
343	0.9375
344	0.9375
345	0.9375
346	0.9375
347	0.9375
348	0.9375
349	0.9375
350	0.9375
