Dabrafenib	MK14_HUMAN	0.9411765	0
Dabrafenib	CSK21_HUMAN	0.8894992	0
Dabrafenib	LIMK2_HUMAN	0.7474104	0
terconazole	BTK_HUMAN	0.7474104	0
aspirin	TTK_HUMAN	0.8597928	0
aspirin	MDM2_HUMAN	0.7701038	0
aspirin	TGFR1_HUMAN	0.8894992	0
aspirin	IKKA_HUMAN	0.7701038	0
Pazopanib	ABL1_HUMAN	0.8354008	0
Pazopanib	RET_HUMAN	0.7701038	0
Pazopanib	FLT3_HUMAN	0.7474104	0
Pazopanib	TIE2_HUMAN	0.9483795	0
Pazopanib	VGFR2_MOUSE	0.7474104	0
PERHEXILINE	LCK_HUMAN	0.7474104	0
PERHEXILINE	ERBB2_HUMAN	0.8627031	0
hydroflumethiazide	LRRK2_HUMAN	0.9794806	0
ZINC00538362	GSK3B_HUMAN	0.8354008	0
Regorafenib	DDR1_HUMAN	0.8354008	0
Regorafenib	ALK_HUMAN	0.8597928	0
Regorafenib	FLT3_HUMAN	0.7701038	0
Regorafenib	MP2K1_HUMAN	0.8354008	0
Regorafenib	VGFR2_MOUSE	0.7474104	0
triamterene	JAK3_HUMAN	0.8597928	0
triamterene	JAK1_HUMAN	0.7701038	0
Bosentan	TTK_HUMAN	0.9794806	0
Vemurafenib	ERBB2_HUMAN	0.8597928	0
astemizole	ERBB2_HUMAN	0.8597928	0
Nilotinib	VGFR2_HUMAN	0.7701038	0
Nilotinib	VGFR1_HUMAN	0.9161931	0
Nilotinib	VGFR3_HUMAN	0.8627031	0
Nilotinib	TIE2_HUMAN	0.9794806	0
Nilotinib	SRC_HUMAN	0.8627031	0
Nilotinib	FGFR1_HUMAN	0.7474104	0
ritodrine	WEE1_HUMAN	0.7474104	0
amiodarone	EGFR_HUMAN	0.9854718	0
Rifampicin	BTK_HUMAN	0.7474104	0
dobutamine	ERBB2_HUMAN	0.7701038	0
dobutamine	BTK_HUMAN	0.7701038	0
thioridazine	ERBB2_HUMAN	0.8627031	0
thioridazine	PIM2_HUMAN	0.7474104	0
Imatinib	VGFR1_HUMAN	0.8597928	0
Imatinib	VGFR3_HUMAN	0.7474104	0
Imatinib	TIE2_HUMAN	0.7701038	0
Imatinib	SRC_HUMAN	0.8627031	0
ouabain	LRRK2_HUMAN	0.8354008	0
digoxin	LRRK2_HUMAN	0.8597928	0
Sorafenib	KPCD1_HUMAN	0.8627031	0
Sorafenib	ACK1_HUMAN	0.8894992	0
Sorafenib	MK14_MOUSE	0.7701038	0
Sorafenib	SRC_CHICK	0.8627031	0
Sorafenib	ITK_HUMAN	0.8627031	0
Sorafenib	ERBB2_HUMAN	0.8597928	0
Sorafenib	IGF1R_HUMAN	0.9794806	0
Sorafenib	GAK_HUMAN	0.9161931	0
Sorafenib	KS6A4_HUMAN	0.8627031	0
Sorafenib	YES_HUMAN	0.9483795	0
Sorafenib	MET_HUMAN	0.7474104	0
Sorafenib	FGR_HUMAN	0.8894992	0
Sorafenib	E2AK2_HUMAN	0.7701038	0
Sorafenib	LTK_HUMAN	0.8597928	0
Sorafenib	MK04_HUMAN	0.7474104	0
Sorafenib	KC1D_HUMAN	0.8894992	0
Sorafenib	BLK_HUMAN	0.8894992	0
Sorafenib	JAK3_HUMAN	0.7701038	0
Sorafenib	TYRO3_HUMAN	0.8597928	0
Sorafenib	DMPK_HUMAN	0.8354008	0
Sorafenib	ERBB4_HUMAN	0.8354008	0
Sorafenib	AAK1_HUMAN	0.8597928	0
Sorafenib	ULK3_MOUSE	0.7701038	0
Sorafenib	MRCKG_HUMAN	0.8354008	0
Sorafenib	ADCK4_HUMAN	0.8354008	0
Sorafenib	BMP2K_HUMAN	0.8597928	0
Sorafenib	E2AK4_HUMAN	0.8597928	0
Sorafenib	ALK_HUMAN	0.9161931	0
Sorafenib	BTK_HUMAN	0.8354008	0
Sorafenib	PLK1_HUMAN	0.7701038	0
Sorafenib	MK01_HUMAN	0.7701038	0
Sorafenib	MP2K1_HUMAN	0.9161931	0
Sorafenib	MK10_HUMAN	0.8597928	0
Sorafenib	CDK1_HUMAN	0.7701038	0
Sorafenib	KS6A3_HUMAN	0.8627031	0
Sorafenib	PDPK1_HUMAN	0.7701038	0
Sorafenib	WEE1_HUMAN	0.7474104	0
Sorafenib	MK08_HUMAN	0.8354008	0
Sorafenib	CHK1_HUMAN	0.7474104	0
Sorafenib	M3K10_HUMAN	0.7701038	0
Sorafenib	CLK1_HUMAN	0.8354008	0
Sorafenib	LCK_MOUSE	0.7701038	0
Sorafenib	FYN_HUMAN	0.9161931	0
Sorafenib	MK03_HUMAN	0.7701038	0
Sorafenib	MYLK_HUMAN	0.8627031	0
Sorafenib	ZAP70_HUMAN	0.7701038	0
Sorafenib	TGFR1_HUMAN	0.7474104	0
Sorafenib	FAK1_HUMAN	0.8354008	0
Sorafenib	DAPK3_HUMAN	0.8627031	0
Sorafenib	KS6A5_HUMAN	0.8354008	0
Sorafenib	STK16_HUMAN	0.8354008	0
Sorafenib	PHKG2_HUMAN	0.8627031	0
Sorafenib	KC1E_HUMAN	0.8894992	0
Sorafenib	CLK2_HUMAN	0.8354008	0
Sorafenib	CDK16_HUMAN	0.8627031	0
Sorafenib	STK4_HUMAN	0.8354008	0
Sorafenib	KCC1A_HUMAN	0.8354008	0
Sorafenib	KS6A2_HUMAN	0.8627031	0
Sorafenib	MARK2_HUMAN	0.8354008	0
Sorafenib	KCC1D_HUMAN	0.7701038	0
Sorafenib	KCC1G_HUMAN	0.7701038	0
Sorafenib	KKCC2_HUMAN	0.8354008	0
Sorafenib	CLK4_HUMAN	0.8354008	0
Sorafenib	KC1G1_HUMAN	0.7701038	0
Sorafenib	STK3_MOUSE	0.7474104	0
Sorafenib	ST17A_HUMAN	0.8627031	0
Sorafenib	DAPK2_HUMAN	0.7701038	0
Sorafenib	TNIK_HUMAN	0.9161931	0
Sorafenib	ST38L_HUMAN	0.7474104	0
Sorafenib	GSK3B_HUMAN	0.7474104	0
Sorafenib	KS6B1_HUMAN	0.7474104	0
Sorafenib	TXK_HUMAN	0.8627031	0
Sorafenib	KSYK_HUMAN	0.8627031	0
Sorafenib	KPCA_HUMAN	0.7474104	0
Sorafenib	CHK2_HUMAN	0.8354008	0
Sorafenib	BLK_MOUSE	0.7701038	0
Sorafenib	STK3_HUMAN	0.8627031	0
Sorafenib	VGFR2_MOUSE	0.8354008	0
Sorafenib	CDK2_HUMAN	0.8354008	0
Sorafenib	CDK9_HUMAN	0.7474104	0
Sorafenib	NUAK1_HUMAN	0.8627031	0
Sorafenib	KAPCA_HUMAN	0.8354008	0
Sorafenib	KAPCG_HUMAN	0.7474104	0
Sorafenib	KAPCB_HUMAN	0.7701038	0
Sorafenib	KPCT_HUMAN	0.7474104	0
Sorafenib	CSK22_HUMAN	0.7474104	0
Sorafenib	DYR1B_HUMAN	0.7701038	0
Sorafenib	PIM3_HUMAN	0.7474104	0
Sorafenib	CDK6_HUMAN	0.7474104	0
Sorafenib	NEK2_HUMAN	0.8627031	0
Sorafenib	PKN1_HUMAN	0.8354008	0
Sorafenib	NEK6_HUMAN	0.7474104	0
Sorafenib	PAK1_HUMAN	0.7701038	0
Sorafenib	GRK5_HUMAN	0.7474104	0
Sorafenib	TYK2_HUMAN	0.7474104	0
Sorafenib	MRCKA_HUMAN	0.8354008	0
Sorafenib	FAK2_HUMAN	0.8627031	0
Sorafenib	IRAK4_HUMAN	0.7474104	0
Sorafenib	TGFR2_HUMAN	0.8354008	0
Sorafenib	KPCD3_HUMAN	0.8627031	0
Sorafenib	KPCI_HUMAN	0.7701038	0
Sorafenib	RIPK1_HUMAN	0.8597928	0
Sorafenib	GSK3A_HUMAN	0.7474104	0
Sorafenib	IKKE_HUMAN	0.8354008	0
Sorafenib	TBK1_HUMAN	0.7474104	0
Sorafenib	KC1G2_HUMAN	0.7701038	0
Sorafenib	KCC2B_HUMAN	0.7701038	0
Sorafenib	KCC2G_HUMAN	0.7701038	0
Sorafenib	KCC2D_HUMAN	0.7701038	0
Sorafenib	KCC2A_HUMAN	0.7701038	0
Sorafenib	EPHB3_HUMAN	0.8354008	0
Sorafenib	PTK6_HUMAN	0.8597928	0
Sorafenib	IRAK1_HUMAN	0.7474104	0
Sorafenib	M3K9_HUMAN	0.8894992	0
Sorafenib	KS6A1_HUMAN	0.8597928	0
Sorafenib	PKN2_HUMAN	0.8354008	0
Sorafenib	KCC4_HUMAN	0.8354008	0
Sorafenib	MAPK5_HUMAN	0.7701038	0
Sorafenib	SRPK1_HUMAN	0.8354008	0
Sorafenib	KPCD2_HUMAN	0.8627031	0
Sorafenib	SGK1_HUMAN	0.7474104	0
Sorafenib	MP2K6_HUMAN	0.7701038	0
Sorafenib	KPCA_RAT	0.7474104	0
Sorafenib	KPCD_RAT	0.7474104	0
Sorafenib	KPCE_RAT	0.7474104	0
Sorafenib	KPCZ_RAT	0.7474104	0
Sorafenib	KPCG_RAT	0.7474104	0
Sorafenib	KPCB_RAT	0.7474104	0
Sorafenib	KPCL_RAT	0.7474104	0
Sorafenib	KPCT_RAT	0.7474104	0
Sorafenib	RON_HUMAN	0.7474104	0
Sorafenib	ACV1B_HUMAN	0.8354008	0
Sorafenib	ACVL1_HUMAN	0.7474104	0
Sorafenib	ACVR1_HUMAN	0.8354008	0
Sorafenib	BMPR2_HUMAN	0.8354008	0
Sorafenib	LIMK2_HUMAN	0.7474104	0
Sorafenib	M3K11_HUMAN	0.8627031	0
Sorafenib	MK07_HUMAN	0.7474104	0
Sorafenib	CLK3_HUMAN	0.7474104	0
Sorafenib	KC1G3_HUMAN	0.7701038	0
Sorafenib	DCLK1_HUMAN	0.7701038	0
Sorafenib	ST17B_HUMAN	0.8354008	0
Sorafenib	CDK3_HUMAN	0.7474104	0
Sorafenib	CDK18_HUMAN	0.7701038	0
Sorafenib	AAPK1_HUMAN	0.8354008	0
Sorafenib	AVR2B_HUMAN	0.7701038	0
Sorafenib	PHKG1_HUMAN	0.8627031	0
Sorafenib	M4K3_HUMAN	0.8597928	0
Sorafenib	KKCC1_HUMAN	0.8354008	0
Sorafenib	M4K1_HUMAN	0.8627031	0
Sorafenib	DCLK3_HUMAN	0.8354008	0
Sorafenib	NUAK2_HUMAN	0.8354008	0
Sorafenib	MRCKB_HUMAN	0.8354008	0
Sorafenib	PLK3_HUMAN	0.7474104	0
Sorafenib	PAK4_HUMAN	0.7701038	0
Sorafenib	TEC_HUMAN	0.8354008	0
Sorafenib	BMX_HUMAN	0.8627031	0
Sorafenib	MP2K2_HUMAN	0.8597928	0
Sorafenib	KC1AL_HUMAN	0.8354008	0
Sorafenib	ST32B_HUMAN	0.7701038	0
Sorafenib	STK25_HUMAN	0.7701038	0
Sorafenib	RIOK3_HUMAN	0.8354008	0
Sorafenib	PAK3_HUMAN	0.8354008	0
Sorafenib	LATS1_HUMAN	0.8354008	0
Sorafenib	MYLK_CHICK	0.8354008	0
Sorafenib	INSRR_HUMAN	0.7701038	0
Sorafenib	FER_HUMAN	0.8627031	0
Sorafenib	MARK3_HUMAN	0.8354008	0
Sorafenib	MP2K4_HUMAN	0.7701038	0
Sorafenib	DAPK1_HUMAN	0.7474104	0
Sorafenib	AAPK2_HUMAN	0.7701038	0
Sorafenib	SIK1_HUMAN	0.8627031	0
Sorafenib	SRPK2_HUMAN	0.7701038	0
Sorafenib	MELK_HUMAN	0.8354008	0
Sorafenib	STK11_HUMAN	0.7701038	0
Sorafenib	TLK2_HUMAN	0.7701038	0
Sorafenib	MYLK4_HUMAN	0.7701038	0
Sorafenib	BRSK2_HUMAN	0.7474104	0
Sorafenib	ANKK1_HUMAN	0.8627031	0
Sorafenib	BRSK1_HUMAN	0.7701038	0
Sorafenib	NEK7_HUMAN	0.7701038	0
Sorafenib	MARK4_HUMAN	0.7701038	0
Sorafenib	RIOK1_HUMAN	0.8354008	0
Sorafenib	SIK2_HUMAN	0.8627031	0
Sorafenib	LATS2_HUMAN	0.8354008	0
Sorafenib	MARK1_HUMAN	0.8354008	0
Sorafenib	STK26_HUMAN	0.8354008	0
Sorafenib	TLK1_HUMAN	0.7474104	0
Sorafenib	IRAK3_HUMAN	0.8597928	0
Sorafenib	STK24_HUMAN	0.8354008	0
Sorafenib	ROS1_HUMAN	0.8354008	0
Sorafenib	CD11B_HUMAN	0.8354008	0
Sorafenib	FGFR4_HUMAN	0.8597928	0
Sorafenib	CD11A_HUMAN	0.8354008	0
Sorafenib	DCLK2_HUMAN	0.7474104	0
Sorafenib	FES_HUMAN	0.8354008	0
Sorafenib	KAPCA_BOVIN	0.7474104	0
Sorafenib	KAPCB_BOVIN	0.7474104	0
Sorafenib	VGFR1_MOUSE	0.7474104	0
Sorafenib	PAK2_HUMAN	0.7701038	0
Sorafenib	SRC_MOUSE	0.7474104	0
Sorafenib	TESK1_HUMAN	0.8354008	0
Sorafenib	NEK5_HUMAN	0.7701038	0
Sorafenib	PAK7_HUMAN	0.7474104	0
Sorafenib	M3K4_HUMAN	0.8354008	0
Sorafenib	MINK1_HUMAN	0.7474104	0
Sorafenib	TSSK1_HUMAN	0.7474104	0
Sorafenib	PAK6_HUMAN	0.7474104	0
Sorafenib	MK06_HUMAN	0.7701038	0
Sulfasalazine	MAPK2_HUMAN	0.8354008	0
indapamide	BTK_HUMAN	0.8354008	0
tamoxifen	KPCL_HUMAN	0.8354008	0
bifonazole	PLK1_HUMAN	0.7474104	0
carvedilol	TYRO3_HUMAN	0.7701038	0
propofol	BTK_HUMAN	0.8627031	0
mebendazole	SRC_CHICK	0.7474104	0
tolazamide	BTK_HUMAN	0.8354008	0
PONATINIB	PGFRB_HUMAN	0.8597928	0
PONATINIB	VGFR1_HUMAN	0.9813295	0
PONATINIB	VGFR3_HUMAN	0.8894992	0
PONATINIB	ALK_HUMAN	0.7474104	0
estriol	BTK_HUMAN	0.7701038	0
Carbidopa hydrate	EPHB4_HUMAN	0.7474104	0
Carbidopa hydrate	M3K8_HUMAN	0.8627031	0
paclitaxel	SRC_CHICK	0.7474104	0
paclitaxel	ERBB2_HUMAN	0.8627031	0
paclitaxel	PGFRB_HUMAN	0.8627031	0
diethylstilbestrol	BTK_HUMAN	0.8627031	0
diethylstilbestrol	FYN_HUMAN	0.7474104	0
niclosamide	ABL1_HUMAN	0.7701038	0
niclosamide	JAK3_HUMAN	0.8597928	0
niclosamide	JAK1_HUMAN	0.7701038	0
hydralazine	BTK_HUMAN	0.8597928	0
caffeine	ATR_HUMAN	0.8627031	0
meclofenamate	MAPK2_HUMAN	0.7474104	0
Isotretinoin	MAPK2_HUMAN	0.8894992	0
Isotretinoin	CDK2_HUMAN	0.7474104	0
Retinoic acid	MAPK2_HUMAN	0.9161931	0
Retinoic acid	CDK2_HUMAN	0.7474104	0
daunorubicin	BTK_HUMAN	0.7701038	0
metoclopramide	KC1D_HUMAN	0.7474104	0
Bosutinib	SRC_CHICK	0.7701038	0
montelukast	ERBB2_HUMAN	0.8894992	0
epinephrine	BTK_HUMAN	0.7474104	0
thalidomide	VGFR1_HUMAN	0.8354008	0
Vandetanib	ERBB2_HUMAN	0.8627031	0
Vandetanib	PGFRB_HUMAN	0.8894992	0
Vandetanib	PGFRA_HUMAN	0.8894992	0
Vandetanib	VGFR3_HUMAN	0.8627031	0
Vandetanib	ALK_HUMAN	0.7701038	0
Vandetanib	KIT_HUMAN	0.9794806	0
bepridil	LRRK2_HUMAN	0.8627031	0
leflunomide	FAK1_HUMAN	0.8627031	0
etoposide	BTK_HUMAN	0.8894992	0
etoposide	PGFRB_MOUSE	0.7701038	0
oseltamivir	ERBB2_HUMAN	0.7701038	0
oseltamivir	M3K5_HUMAN	0.8354008	0
digitoxin	LRRK2_HUMAN	0.9851301	0
Sunitinib	VGFR2_HUMAN	0.7474104	0
Sunitinib	PGFRB_HUMAN	0.9161931	0
Sunitinib	PGFRA_HUMAN	0.8627031	0
Sunitinib	VGFR1_HUMAN	0.7701038	0
Sunitinib	VGFR3_HUMAN	0.7474104	0
Sunitinib	ALK_HUMAN	0.7474104	0
Sunitinib	TIE2_HUMAN	0.8354008	0
Sunitinib	SRC_HUMAN	0.8354008	0
Sunitinib	FGFR1_HUMAN	0.8597928	0
levodopa	ERBB2_HUMAN	0.8354008	0
levodopa	BTK_HUMAN	0.8354008	0
L-mimosine	ROCK2_HUMAN	0.8354008	0
L-mimosine	ROCK1_HUMAN	0.7474104	0
ERGOTAMINE	M3K8_HUMAN	0.7474104	0
amsacrine	BTK_HUMAN	0.8894992	0
Gefitinib	LCK_HUMAN	0.7474104	0
Gefitinib	VGFR2_HUMAN	0.7701038	0
zafirlukast	ERBB2_HUMAN	0.9161931	0
zafirlukast	MAPK2_HUMAN	0.9794806	0
zafirlukast	CDK2_HUMAN	0.8354008	0
SCHEMBL15632914	VGFR1_HUMAN	0.7474104	0
SCHEMBL15632914	SRC_HUMAN	0.7701038	0
clemastine	FYN_HUMAN	0.7474104	0
Mitoxantrone dihydrochloride	PIM2_HUMAN	0.8354008	0
Dasatinib	PGFRA_HUMAN	0.8354008	0
Dasatinib	VGFR1_HUMAN	0.7701038	0
Dasatinib	VGFR3_HUMAN	0.7474104	0
Dasatinib	TIE2_HUMAN	0.9483795	0
Dasatinib	EPHB4_HUMAN	0.8354008	0
Dasatinib	M3K8_HUMAN	0.7474104	0
Crystal violet	ERBB2_HUMAN	0.8894992	0
Ezetimibe	CDC7_HUMAN	0.9483795	0
retinol	LRRK2_HUMAN	0.7474104	0
acetate	LCK_HUMAN	0.7701038	0
Gentian violet cation	MAPK2_HUMAN	0.8597928	0
Gentian violet cation	CCNT1_HUMAN	0.7474104	0
Gentian violet cation	CCNA2_HUMAN	0.9483795	0
Gentian violet cation	DYR1A_HUMAN	0.9483795	0
Gentian violet cation	DYR1B_HUMAN	0.7701038	0
Gentian violet cation	CCNA1_HUMAN	0.8894992	0
Octreotide	KS6A3_HUMAN	0.9483795	0
Pyruvic acid	EGFR_HUMAN	0.7701038	0
ascorbic acid	BTK_HUMAN	2.423539	0
ascorbic acid	IRAK4_HUMAN	0.8354008	0
Phosphatidylserine	KPCG_HUMAN	0.7474104	0
Phosphatidylserine	KPCB_HUMAN	0.8627031	0
Phosphatidylserine	KPCL_HUMAN	0.7701038	0
Phosphatidylserine	KPCE_HUMAN	0.8354008	0
Phosphatidylserine	KPCD_HUMAN	0.8627031	0
Phosphatidylserine	KPCT_HUMAN	0.8627031	0
L-leucine	MDM2_HUMAN	0.8894992	0
alpha-Tocopherol	KPCG_HUMAN	0.7701038	0
alpha-Tocopherol	KPCL_HUMAN	0.7701038	0
alpha-Tocopherol	KPCE_HUMAN	0.8354008	0
alpha-Tocopherol	KPCD_HUMAN	0.8627031	0
alpha-Tocopherol	KPCT_HUMAN	0.8597928	0
(2S,3S)-2-ammonio-3-methylpentanoate	MDM2_HUMAN	0.9854718	0
L-proline	LRRK2_HUMAN	0.9483795	0
4-Aminosalicylic acid	IKKB_HUMAN	0.9794806	0
metformin	TGFR1_HUMAN	0.8354008	0
tetrahydrobiopterin	BTK_HUMAN	0.7701038	0
Teniposido	BTK_HUMAN	0.7701038	0
Acetyldiginatin	LRRK2_HUMAN	0.9813295	0
cyclothiazide	LRRK2_HUMAN	0.8597928	0
INULIN	DYR1A_HUMAN	0.7474104	0
NEDOCROMIL	WEE1_HUMAN	0.9854718	0
potassium chloride	LRRK2_HUMAN	0.7474104	0
DACTINOMYCIN	BTK_HUMAN	0.8597928	0
AURANOFIN	IKKA_HUMAN	0.7701038	0
trichlormethiazide	LRRK2_HUMAN	0.9161931	0
deslanoside	LRRK2_HUMAN	0.9483795	0
diazoxide	LRRK2_HUMAN	0.8354008	0
Bretylium	LRRK2_HUMAN	0.9161931	0
Oxyde Arsenieux	AKT2_HUMAN	0.8627031	0
Oxyde Arsenieux	AKT3_HUMAN	0.7474104	0
Oxyde Arsenieux	IKKA_HUMAN	0.7701038	0
Oxyde Arsenieux	MAPK2_HUMAN	0.9870714	0
Oxyde Arsenieux	CDK2_HUMAN	0.8894992	0
CICLOPIROX	LRRK2_HUMAN	0.9161931	0
ALUMINUM	LRRK2_HUMAN	0.9483795	0
ALMITRINE	LRRK2_HUMAN	0.8894992	0
DB04894	KS6A3_HUMAN	0.9161931	0
Ingenol mebutate	KPCG_HUMAN	0.8627031	0
Ingenol mebutate	KPCB_HUMAN	0.9161931	0
Ingenol mebutate	KPCL_HUMAN	0.8627031	0
Ingenol mebutate	KPCE_HUMAN	0.8597928	0
Ingenol mebutate	KPCZ_HUMAN	0.7474104	0
Ingenol mebutate	KPCT_HUMAN	0.9161931	0
Icatibant	CDC7_HUMAN	0.9794806	0
Sitaxentan	TTK_HUMAN	0.9854718	0
Pasireotide	KS6A3_HUMAN	0.9854718	0
Cinitapride	KC1D_HUMAN	0.7701038	0
Macitentan	TTK_HUMAN	0.9794806	0
